id,name,slug,status,status_slug,category,category_slug,city,city_slug,address,map_link,phone,phone2,email,website,certificate_start,certificate_end,certificate_link,supervisor_name,supervisor_phone,supervisor_email,logo_url,keywords,created_at,updated_at
1455,,nt-management-zhshs,Остановлено,toqtatyldy,Школьная столовая,mektep-ashanasy,Мангистауская обл.,mangystau-oblysy,"Ақтау қаласы,17 ықшам аудан, 103. 58 НП",https://2gis.kz/aktau/inside/70030076138410249/firm/70000001080850854?m=51.147174%2C43.672536%2F16,+7,,,,,,,Іздібай Бегенұлы,+7 775 603 21 90,izdibay-90@mail.ru,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/661/e0e/d79/661e0ed79565b143170282.jpg'},,[],[]
1454,,shagirovan-zhk,Истекшие,merzimi-ayaqtaldy,Общественное питание,tamaqtanu-oryndary,г. Караганда,qaragandy-qalasy,"Қарағанды қаласы, Строителей көшесі, 33",https://2gis.kz/karaganda/branches/70000001022311609/firm/70000001051353039/73.135225%2C49.777407,+7,,,,,,,Амангелді Асқаров,8 777 517 04 49,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/661/e0c/075/661e0c075be60584613124.jpg'},,[],[]
1453,,shagirovan-zhkg,Истекшие,merzimi-ayaqtaldy,Общественное питание,tamaqtanu-oryndary,г. Караганда,qaragandy-qalasy,"Қарағанды қаласы, А.Затаевич көшесі, 1/1",https://2gis.kz/karaganda/branches/70000001022311609/firm/70000001022311610/73.095274%2C49.77631,+7,,,,,,,Амангелді Асқаров,8 777 517 04 49,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/661/e0b/236/661e0b236ce1d342750265.jpg'},,[],[]
1451,,bereke-zhk,Истекшие,merzimi-ayaqtaldy,Полуфабрикаты,muzdatylgan-zhartylaj-dajyn-onimderi,Туркестанская обл.,turkistan-oblysy,,,+7,,,,,,,Мұстафа Калджанович,‪+7 771 634 8484‬,,https://halaldamu.kz{'path': None},,[],[]
1450,,bekenova-m-zhka,Сертифицированные,sertifikattalgan,Фастфуд,fast-fud-onimderi,г. Алматы,almaty-qalasy,"Алматы қаласы, 3-ықшам ауданы, 29 А",https://2gis.kz/almaty/branches/70000001026150640/firm/70000001050769375/76.855222%2C43.223438,+7,,,,,,,Терликбаев Омиржан,,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/661/39c/d80/66139cd807270816984458.jpg'},,[],[]
1448,,ctr-chicken-zhshs,Истекшие,merzimi-ayaqtaldy,Фастфуд,fast-fud-onimderi,г. Астана,nur-sultan-qalasy,"Астана қаласы, Сығанақ көшесі,11 Н.П 8. ",https://2gis.kz/astana/inside/70030076162900362/firm/70000001083503891?m=71.380089%2C51.130662%2F16,+7,,,,,,,Дулат Қадырұлы,,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/661/390/a98/661390a98a9b5077199444.png'},,[],[]
1447,,aida-zhks,Истекшие,merzimi-ayaqtaldy,Общественное питание,tamaqtanu-oryndary,Павлодарская обл.,pavlodar-oblysy,"ҚР, Павлодар қаласы, Н.Назарбаев көшесі, 52",https://2gis.kz/pavlodar/firm/70000001086848508?m=76.967959%2C52.268479%2F16,+7 705 188 99 68,,sayaf_abishev@mail.ru,,,,,Темірғалиев Серік,8 775 616 18 22,serik_8806@mail.ru,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/66d/e91/bd0/66de91bd01e29355763601.jpg'},,[],[]
1446,,oneway-zhk,Истекшие,merzimi-ayaqtaldy,Общественное питание,tamaqtanu-oryndary,Атырауская обл.,atyrau-oblysy,"Атырау қаласы, Нұрсая ықшам ауданы, 54 үй",https://2gis.kz/atyrau/firm/70000001047661909?m=51.863565%2C47.110237%2F16,+7,,,,,,,Амангелдиев Ақылбек,+7 702 202 2329,i.e.bekjan@mail.ru,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/660/a67/707/660a677074679038585235.jpg'},,[],[]
1445,,kuzdikbaeva-zhk,Сертифицированные,sertifikattalgan,Общественное питание,tamaqtanu-oryndary,Жетысуская область,taldyqorgan-qalasy,"Талдықорған қаласы, Балпық би көшесі, 61",https://2gis.kz/almaty/geo/9430047402131414?m=76.902197%2C43.327685%2F16,+7,,,,,,,Ордыбай Мұхаммед,8 702 291 06 81,muhammad_0681@mail.ru,https://halaldamu.kz{'path': None},,[],[]
1444,,kamilov-zhk,Истекшие,merzimi-ayaqtaldy,Скотобойня,qasaphana,Туркестанская обл.,turkistan-oblysy,"Түркістан облысы, Сайрам ауданы, Манкент ауылы, Алматы көшесі, 108","https://www.google.com/maps/place/%D0%9C%D0%B0%D0%BD%D0%BA%D0%B5%D0%BD%D1%82/@42.4392877,69.8552797,14z/data=!3m1!4b1!4m6!3m5!1s0x38a8efe5b4384e67:0x76c20f20d29dcbf8!8m2!3d42.4421635!4d69.8776091!16s%2Fg%2F1z3t2v5d3?entry=ttu",+7,,,,,,,Мұстафа Калджанович,‪+7 771 634 8484‬,,https://halaldamu.kz{'path': None},,[],[]
1443,,chudo-vkus-zhshs,Истекшие,merzimi-ayaqtaldy,Полуфабрикаты,muzdatylgan-zhartylaj-dajyn-onimderi,г. Астана,nur-sultan-qalasy,"Астана қаласы, Шәмші Қалдаяқов көшесі, 11",https://2gis.kz/astana/inside/9570784863349981/firm/70000001084067702?m=71.464794%2C51.11855%2F16,+7,,,,,,,Дулат Қадырұлы,,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/660/a65/5a5/660a655a59a18548225976.jpg'},,[],[]
1442,,dez-zhshsa,Истекшие,merzimi-ayaqtaldy,Производство муки,un-ondirisi,СКО,sqo,"Петропавловск қаласы, Ж.Жабаев көшесі, 237Р",https://2gis.kz/petropavlovsk/geo/70030076176081348/tab/inside?m=69.153367%2C54.895313%2F16,+7,,,,,,,Аманжолов Мақсат,8 778 801 84 83,maksat_zhumazhanov@mail.ru,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/660/a64/4a0/660a644a08022541062372.jpg'},,[],[]
1441,,maash-zhu-zhk,Сертифицированные,sertifikattalgan,Общественное питание,tamaqtanu-oryndary,г. Караганда,qaragandy-qalasy,"ҚР, Қарағанды қаласы, Республика көшесі, 42",https://2gis.kz/karaganda/branches/70000001084099027/firm/70000001084099028/73.138474%2C49.78621?m=73.083283%2C49.816051%2F10.79,87025858777,,m.zhanibek1304@gmail.com,,,,,Амангелді Асқаров,8 777 517 04 49,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/676/ab6/338/676ab63382d70882649548.jpeg'},,[],[]
1440,,tengri-milk-zhshs,Сертифицированные,sertifikattalgan,Молочные продукты,sut-onimderi,Алматинская обл.,almaty-oblysy,,,8778 520 71 31,,zhazi12.05@mail.ru,,,,,Жұмабеков Жанәбіл,,abdurrahman_2013@bk.ru,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/680/5f1/323/6805f1323a6bc134753681.jpg'},,[],[]
1439,,amazholova-b-zhk,Истекшие,merzimi-ayaqtaldy,Общественное питание,tamaqtanu-oryndary,г. Астана,nur-sultan-qalasy,"Астана қаласы, Бұқар жырау көшесі, 28а, НП-4",https://2gis.kz/astana/branches/70000001042029067/firm/70000001078843249/71.416216%2C51.101169,+7,,,,,,,Дулат Қадырұлы,,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/660/a60/ee4/660a60ee46dde245475271.jpg'},,[],[]
1438,,bys-street-food-zhk,Истекшие,merzimi-ayaqtaldy,Общественное питание,tamaqtanu-oryndary,Жамбылская обл.,zhambyl-oblysy,"Тараз қаласы, Жамбыл даңғылы, 75 Б",https://2gis.kz/taraz/inside/70030076203180149/firm/70000001084251495?m=71.371184%2C42.91272%2F16,+7,,,,,,,Аблайхан Кәріпбаев,8 702 732 00 42,medrese_hibatulla@mail.ru,https://halaldamu.kz{'path': None},,[],[]
1437,,edilbaev-birzhan-serikovich-zhk,Сертифицированные,sertifikattalgan,Общественное питание,tamaqtanu-oryndary,Актюбинская обл.,aqtobe-oblysy,"Ақтөбе қаласы, Әлия Молдағұлова көшесі, 33",https://2gis.kz/aktobe/firm/70000001084152885?m=57.165664%2C50.290751%2F16,87762145747,,fidaus_aktobe@mail.ru,,,,,Алмат Амангелдіұлы,+7 771 168 9070,almat.ali@mail.ru,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/660/a5e/e2a/660a5ee2a3aec631249206.jpg'},,[],[]
1430,,degirmen-astana-degirmen-astana-zhshs,Сертифицированные,sertifikattalgan,Общественное питание,tamaqtanu-oryndary,г. Астана,nur-sultan-qalasy,"Астана қаласы, Р.Қошқарбаев даңғылы, 29/1",https://2gis.kz/astana/firm/70000001065451501?m=71.490631%2C51.12812%2F16,+7,,,,,,,Дулат Қадырұлы,,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/660/29c/f52/66029cf5261a1600666397.png'},,[],[]
1429,,ajzhanov-islam-zhkx,Сертифицированные,sertifikattalgan,Общественное питание,tamaqtanu-oryndary,г. Чимкент,shymkent-qalasy,"Шымкент қаласы, Тауке хан көшесі, 64",https://2gis.kz/shymkent/firm/70000001075483061?m=69.603655%2C42.316638%2F16,+7 708 705 92 99,,,,,,,Сарыбаев Қазбек,8 701 351 09 38,kazybek-kaz@mail.ru,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/660/29a/c49/66029ac49f78b760126749.jpg'},,[],[]
1428,,barakov-marat-kanagatovich-zhka,Сертифицированные,sertifikattalgan,Фастфуд,fast-fud-onimderi,Абай облысы,abaj-oblysy,"Абай облысы, Семей қаласы, Қабылбаев көшесі, 3",https://2gis.kz/semey/firm/70000001084199360?m=80.244117%2C50.433252%2F16,8771 252 55 76  /  8708 925 0529,,damdifastfood@gmail.com,,,,,Сыздықов Ардақ,+7777 495 22 68,,https://halaldamu.kz{'path': None},,[],[]
1427,,nashe-delo-zhk,Истекшие,merzimi-ayaqtaldy,Общественное питание,tamaqtanu-oryndary,Актюбинская обл.,aqtobe-oblysy,"Ақтөбе қаласы, Санкибай батыр даңғылы, 48А",https://2gis.kz/aktobe/firm/70000001070541829?m=57.150128%2C50.282066%2F16,+7,,,,,,,Алмат Амангелдіұлы,+7 771 168 9070,almat.ali@mail.ru,https://halaldamu.kz{'path': None},,[],[]
1426,,bes-ara-zhshs,Истекшие,merzimi-ayaqtaldy,Птицеферма,qus-fabrikasy,Туркестанская обл.,turkistan-oblysy,"Түркістан облысы,Сарыағаш ауданы,Қабыланбек ауылы, 059 орам, 1755 жер телімі","https://www.google.com/maps/place/%D0%A1%D0%B0%D1%80%D1%8B%D0%B0%D0%B3%D0%B0%D1%88%D1%81%D0%BA%D0%B8%D0%B9+%D1%80%D0%B0%D0%B9%D0%BE%D0%BD/@41.6483048,68.408874,10z/data=!3m1!4b1!4m6!3m5!1s0x38ac231764984773:0xe186f649808727ca!8m2!3d41.7156417!4d68.8108849!16s%2Fm%2F04159s2?hl=ru&entry=ttu",+7,,,,,,,Мұстафа Калджанович,‪+7 771 634 8484‬,,https://halaldamu.kz{'path': None},,[],[]
1425,,ao-alel-agro,Сертифицированные,sertifikattalgan,Скотобойня,qasaphana,Жамбылская обл.,zhambyl-oblysy,"Жамбылская область, город Тараз, улица Төле би, 230А",https://2gis.kz/taraz/firm/70000001066691977?m=71.311173%2C42.911424%2F16,87476855195,,,,,,,Аблайхан Кәріпбаев,8 702 732 00 42,medrese_hibatulla@mail.ru,https://halaldamu.kz{'path': None},,[],[]
1424,,family-kitchen-zhshs,Сертифицированные,sertifikattalgan,Общественное питание,tamaqtanu-oryndary,г. Алматы,almaty-qalasy,"Алматы қаласы, Желтоқсан көшесі, 144, НП-67",https://2gis.kz/almaty/firm/70000001077403471?m=76.940831%2C43.247875%2F16,8701 722 69 33  /    8708 269 82 13  / 8777 966 8990,,,,,,,Терликбаев Омиржан,,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/660/289/277/660289277d8fa691266226.jpg'},,[],[]
1423,,abadan-zhk,Сертифицированные,sertifikattalgan,Общественное питание,tamaqtanu-oryndary,г. Астана,nur-sultan-qalasy,,,+7,,,,,,,Дулат Қадырұлы,,,https://halaldamu.kz{'path': None},,[],[]
1422,,too-asia-ingredients,Сертифицированные,sertifikattalgan,Пищевые добавки,tagam-qospalary,г. Алматы,almaty-qalasy,"город Алматы, Жетысуский район, улица Омарова, 88В ",https://2gis.kz/almaty/geo/9430047374985659?m=76.921407%2C43.314296%2F16,+7,,,,,,,Терликбаев Омиржан,,,https://halaldamu.kz{'path': None},,[],[]
1421,,too-firma-chambara,Истекшие,merzimi-ayaqtaldy,Соус,sous,г. Алматы,almaty-qalasy,"город Алматы, Медеуский район, улица М.Макатаев, 22 ",https://2gis.kz/almaty/geo/9430047374967953?m=76.961916%2C43.264985%2F16,+7,,,,,,,Терликбаев Омиржан,,,https://halaldamu.kz{'path': None},,[],[]
1420,,ernazar-zhka,Сертифицированные,sertifikattalgan,Мясной магазин,et-dukeni,г. Алматы,almaty-qalasy,"Алматы қаласы, Төле би көшесі, 130 Б",https://2gis.kz/almaty/firm/70000001084083338?m=76.913426%2C43.252396%2F16,+7,,,,,,,Терликбаев Омиржан,,,https://halaldamu.kz{'path': None},,[],[]
1419,,ernazar-zhk,Сертифицированные,sertifikattalgan,Мясной магазин,et-dukeni,г. Алматы,almaty-qalasy,"Алматы қаласы, 10а ықшам ауданы, 22",https://2gis.kz/almaty/firm/70000001084118021?m=76.856561%2C43.215071%2F16,+7,,,,,,,Терликбаев Омиржан,,,https://halaldamu.kz{'path': None},,[],[]
1418,,bauyrlar-sharua-ozhalyy,Сертифицированные,sertifikattalgan,Скотобойня,qasaphana,Алматинская обл.,almaty-oblysy,,,+7,,,,,,,Жұмабеков Жанәбіл,,abdurrahman_2013@bk.ru,https://halaldamu.kz{'path': None},,[],[]
1416,,rleu-zhks,Сертифицированные,sertifikattalgan,Общественное питание,tamaqtanu-oryndary,Акмолинская обл.,aqmola-oblysy,"Астана қаласы, Шаймерден Қосшығұлұлы , 9",https://2gis.kz/astana/firm/70000001060011068?m=71.389542%2C51.168638%2F16,+7,,,,,,,Муталов Науан,8 701 335 77 15,Nauanhazret_kz@mail.ru,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/660/27e/f15/66027ef15d6b0313237195.jpg'},,[],[]
1415,,rleu-zhkv,Сертифицированные,sertifikattalgan,Общественное питание,tamaqtanu-oryndary,Акмолинская обл.,aqmola-oblysy,"Астана қаласы, Шаймерден Қосшығұлұлы, 17",https://2gis.kz/astana/firm/70000001056464833?m=71.384924%2C51.170458%2F16,+7,,,,,,,Муталов Науан,8 701 335 77 15,Nauanhazret_kz@mail.ru,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/660/27e/14d/66027e14d91b5488517646.jpg'},,[],[]
1414,,rleu-zhk,Сертифицированные,sertifikattalgan,Общественное питание,tamaqtanu-oryndary,Акмолинская обл.,aqmola-oblysy,"Ақмола облысы, Қосшы қаласы, Төле би көшесі 2б",https://2gis.kz/kosshy/firm/70000001069262375?m=71.36052%2C50.986115%2F16,+7,,,,,,,Муталов Науан,8 701 335 77 15,Nauanhazret_kz@mail.ru,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/660/27d/899/66027d8999167206498126.jpg'},,[],[]
1413,,selejhanova-zhk,Истекшие,merzimi-ayaqtaldy,Мясной магазин,et-dukeni,Павлодарская обл.,pavlodar-oblysy,"Павлодар қаласы, С.Торайғыров көшесі, 28/1",https://2gis.kz/pavlodar/inside/15622496862601398/firm/70000001046496835?m=76.935321%2C52.297514%2F16,+7,,,,,,,Темірғалиев Серік,8 775 616 18 22,serik_8806@mail.ru,https://halaldamu.kz{'path': None},,[],[]
1412,,pulatov-hayat-zhk,Истекшие,merzimi-ayaqtaldy,Мясной магазин,et-dukeni,Жамбылская обл.,zhambyl-oblysy,"Тараз қаласы, Мырзақұлов көшесі, 13",https://2gis.kz/taraz/geo/70030076204167844?m=71.431202%2C42.920669%2F16,+7,,,,,,,Аблайхан Кәріпбаев,8 702 732 00 42,medrese_hibatulla@mail.ru,https://halaldamu.kz{'path': None},,[],[]
1411,,pastry-studio-zhshs,Сертифицированные,sertifikattalgan,Кондитерские изделия,konditerlik-onimderi,г. Астана,nur-sultan-qalasy,"Астана қаласы, Байынкөл көшесі, 6",https://2gis.kz/astana/geo/9570784863379478/tab/inside?m=71.372219%2C51.17298%2F16,+7,,,,,,,Дулат Қадырұлы,,,https://halaldamu.kz{'path': None},,[],[]
1410,,too-arman-group-ns,Сертифицированные,sertifikattalgan,Колбасное производство,shuzhyq-ondirisi,Жамбылская обл.,zhambyl-oblysy,"город Тараз, улица Г.Титова, 16",https://2gis.kz/taraz/geo/70030076202594616?m=71.412738%2C42.89659%2F16,+7,,,,,,,Аблайхан Кәріпбаев,8 702 732 00 42,medrese_hibatulla@mail.ru,https://halaldamu.kz{'path': None},,[],[]
1409,,aqnur-sh,Истекшие,merzimi-ayaqtaldy,Молочные продукты,sut-onimderi,Жамбылская обл.,zhambyl-oblysy,,,+7,,,,,,,Аблайхан Кәріпбаев,8 702 732 00 42,medrese_hibatulla@mail.ru,https://halaldamu.kz{'path': None},,[],[]
1408,,tyan-svetlana-gennadevna-zhk,Сертифицированные,sertifikattalgan,Общественное питание,tamaqtanu-oryndary,г. Алматы,almaty-qalasy,"Алматы қаласы, Жібек Жолы көшесі , 102",https://2gis.kz/almaty/firm/70000001070259173?m=76.942496%2C43.26128%2F16,+7775 774 21 64,,,,,,,Терликбаев Омиржан,,,https://halaldamu.kz{'path': 'https://halaldamu.kz/storage/app/uploads/public/67d/015/a7a/67d015a7a3464407800071.png'},,[],[]
